Date,Cash,XLU,XLK,XLB,XLI,XLV,XLF,XLE,XLP,XLY,Value,Benchmark
169.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.848611444029722
170.0,174.6996909999998,57.0,68.0,46.0,9.0,5.0,181.0,0.0,25.0,3.0,10000.0,6.848611444029722
171.0,144.80836100000056,87.0,5.0,27.0,4.0,20.0,267.0,4.0,11.0,9.0,9890.445496000002,6.848611444029722
172.0,186.27318800000072,91.0,31.0,9.0,7.0,17.0,258.0,0.0,20.0,4.0,9859.371562,6.848611444029722
173.0,173.93389000000084,70.0,36.0,11.0,24.0,1.0,271.0,1.0,16.0,14.0,9903.554256,6.848611444029722
174.0,197.44072500000087,77.0,37.0,14.0,10.0,0.0,228.0,2.0,25.0,20.0,9885.081385,6.848611444029722
175.0,160.53663300000096,76.0,33.0,49.0,13.0,5.0,200.0,0.0,9.0,13.0,9891.962133,6.848611444029722
176.0,139.25889000000086,34.0,7.0,25.0,8.0,3.0,269.0,0.0,88.0,8.0,9902.026033000002,6.848611444029722
177.0,199.75492000000065,76.0,31.0,25.0,32.0,23.0,199.0,0.0,9.0,2.0,9950.776491000002,6.848611444029722
178.0,119.60126300000049,57.0,51.0,14.0,5.0,41.0,268.0,1.0,1.0,5.0,10034.110467,6.848611444029722
179.0,82.83147300000039,79.0,6.0,28.0,25.0,6.0,298.0,0.0,18.0,2.0,10026.867387,6.848611444029722
180.0,93.5735559999998,24.0,12.0,11.0,9.0,16.0,527.0,0.0,6.0,4.0,10020.717627,6.848611444029722
181.0,116.0680419999994,91.0,5.0,18.0,41.0,1.0,261.0,0.0,8.0,10.0,9950.704172999998,6.848611444029722
182.0,152.75498199999944,67.0,0.0,15.0,36.0,15.0,321.0,0.0,9.0,8.0,9916.984852999998,6.848611444029722
183.0,149.5579449999993,87.0,3.0,28.0,1.0,7.0,310.0,0.0,24.0,6.0,9947.384175,6.848611444029722
184.0,109.49158199999928,82.0,28.0,11.0,25.0,13.0,277.0,0.0,15.0,0.0,9869.474534999998,6.848611444029722
185.0,127.64590999999923,98.0,15.0,30.0,16.0,3.0,288.0,0.0,5.0,1.0,9947.261686,6.848611444029722
186.0,123.79560599999918,51.0,30.0,13.0,25.0,17.0,314.0,0.0,22.0,2.0,10025.314262,6.848611444029722
187.0,134.81889799999925,83.0,32.0,29.0,37.0,4.0,238.0,0.0,2.0,1.0,10109.397544,6.848611444029722
188.0,140.05414799999895,44.0,45.0,21.0,13.0,1.0,363.0,0.0,17.0,5.0,10122.795542,6.848611444029722
189.0,132.504419999999,77.0,8.0,17.0,19.0,14.0,275.0,0.0,30.0,4.0,9977.292769999998,6.848611444029722
190.0,121.07775799999892,56.0,6.0,13.0,37.0,11.0,298.0,0.0,37.0,2.0,9972.60277,6.848611444029722
191.0,158.43987199999884,53.0,37.0,43.0,6.0,19.0,312.0,0.0,3.0,0.0,9833.58526,6.848611444029722
192.0,166.2308789999985,54.0,8.0,13.0,27.0,7.0,269.0,0.0,59.0,4.0,9812.18276,6.848611444029722
193.0,117.29393899999812,57.0,21.0,34.0,10.0,12.0,287.0,0.0,15.0,16.0,9849.300148999995,6.848611444029722
194.0,142.03813099999795,66.0,14.0,1.0,48.0,21.0,319.0,0.0,3.0,1.0,9833.066341999998,6.848611444029722
195.0,147.08869499999818,52.0,39.0,7.0,9.0,11.0,337.0,0.0,32.0,4.0,9880.128469,6.848611444029722
196.0,103.95219099999812,84.0,26.0,15.0,24.0,2.0,273.0,0.0,9.0,13.0,9949.116612999998,6.848611444029722
197.0,135.32694899999805,58.0,1.0,0.0,72.0,7.0,287.0,0.0,19.0,6.0,9877.13886,6.848611444029722
198.0,98.94698599999808,85.0,1.0,4.0,45.0,7.0,220.0,0.0,43.0,5.0,9850.177405999995,6.848611444029722
199.0,181.514660999998,69.0,37.0,1.0,0.0,14.0,331.0,0.0,30.0,4.0,9916.393485999995,6.848611444029722
200.0,94.85133699999813,45.0,1.0,47.0,14.0,11.0,285.0,0.0,49.0,0.0,9670.417347,6.848611444029722
201.0,148.4055849999985,80.0,21.0,10.0,36.0,2.0,281.0,0.0,20.0,2.0,9580.606507,6.848611444029722
202.0,89.24755299999845,49.0,14.0,11.0,53.0,2.0,319.0,0.0,14.0,11.0,9574.285769,6.848611444029722
203.0,185.7029329999981,3.0,6.0,2.0,50.0,14.0,274.0,1.0,70.0,16.0,9572.061469,6.848611444029722
204.0,137.5108529999983,35.0,51.0,6.0,18.0,56.0,214.0,0.0,23.0,5.0,9541.449480999998,6.848611444029722
205.0,224.85889499999848,44.0,47.0,5.0,25.0,1.0,228.0,1.0,65.0,4.0,9412.972211,6.848611444029722
206.0,80.31516499999884,6.0,17.0,23.0,15.0,21.0,213.0,0.0,78.0,27.0,9401.062199,6.848611444029722
207.0,164.6217849999988,13.0,11.0,2.0,36.0,26.0,182.0,2.0,85.0,19.0,9455.503325,6.848611444029722
208.0,138.8788609999989,2.0,0.0,8.0,44.0,1.0,258.0,4.0,89.0,18.0,9612.621903,6.848611444029722
209.0,124.8298889999984,39.0,29.0,6.0,60.0,15.0,0.0,0.0,64.0,46.0,9646.159889,6.848611444029722
210.0,160.06988899999828,32.0,10.0,7.0,43.0,44.0,0.0,0.0,77.0,40.0,9656.389888999998,6.848611444029722
211.0,96.80988899999808,53.0,10.0,4.0,68.0,14.0,0.0,2.0,104.0,11.0,9767.939889,6.848611444029722
212.0,147.4726889999979,18.0,27.0,48.0,4.0,15.0,0.0,1.0,117.0,32.0,9760.447488999998,6.848611444029722
213.0,121.6861889999982,41.0,72.0,11.0,46.0,18.0,0.0,0.0,74.0,15.0,9736.627588999998,6.848611444029722
214.0,140.60618899999827,0.0,49.0,23.0,23.0,7.0,0.0,1.0,146.0,21.0,9810.836188999998,6.848611444029722
215.0,130.5561889999983,32.0,88.0,5.0,58.0,19.0,0.0,0.0,70.0,9.0,9861.286189,6.848611444029722
216.0,200.32618899999807,66.0,6.0,11.0,89.0,0.0,0.0,0.0,71.0,19.0,9876.406188999998,6.848611444029722
217.0,162.27538899999803,68.0,22.0,3.0,79.0,12.0,0.0,0.0,87.0,0.0,9803.840689,6.848611444029722
218.0,118.90548899999744,12.0,33.0,3.0,55.0,17.0,0.0,1.0,151.0,0.0,9796.185388999998,6.848611444029722
219.0,165.7254889999976,30.0,32.0,4.0,87.0,5.0,0.0,1.0,112.0,0.0,9825.895488999997,6.848611444029722
220.0,79.20538899999741,70.0,34.0,1.0,66.0,22.0,0.0,0.0,81.0,0.0,9834.695388999997,6.848611444029722
221.0,85.35038899999732,71.0,47.0,6.0,70.0,0.0,0.0,0.0,85.0,0.0,9871.095388999998,6.848611444029722
222.0,142.6003889999974,79.0,22.0,8.0,79.0,9.0,0.0,0.0,74.0,0.0,9886.380388999996,6.848611444029722
223.0,131.26038899999747,74.0,67.0,2.0,70.0,4.0,0.0,0.0,64.0,0.0,9915.270388999998,6.848611444029722
224.0,143.0903889999973,89.0,8.0,13.0,90.0,8.0,0.0,0.0,60.0,0.0,9906.140388999997,6.848611444029722
225.0,128.9003889999974,75.0,51.0,2.0,82.0,16.0,0.0,0.0,50.0,0.0,9873.500389,6.848611444029722
226.0,130.51038899999753,68.0,21.0,0.0,94.0,2.0,0.0,0.0,86.0,0.0,9837.140388999997,6.848611444029722
227.0,96.64038899999753,73.0,20.0,0.0,90.0,2.0,0.0,0.0,87.0,0.0,9921.630388999998,6.848611444029722
228.0,78.22038899999768,27.0,3.0,0.0,102.0,6.0,0.0,0.0,130.0,0.0,9992.770389,6.848611444029722
229.0,142.06038899999828,85.0,30.0,0.0,109.0,16.0,0.0,0.0,29.0,0.0,9913.750389,6.848611444029722
230.0,120.57398899999832,79.0,33.0,0.0,104.0,5.0,0.0,0.0,51.0,0.0,9953.211388999998,6.848611444029722
231.0,147.13398899999828,102.0,10.0,0.0,96.0,3.0,0.0,0.0,57.0,0.0,9804.853989,6.848611444029722
232.0,111.63398899999804,71.0,21.0,0.0,122.0,10.0,0.0,0.0,44.0,0.0,9771.443989,6.848611444029722
233.0,98.7839889999979,102.0,19.0,0.0,90.0,21.0,0.0,0.0,37.0,0.0,9716.323988999997,6.848611444029722
234.0,131.0139889999979,49.0,54.0,0.0,84.0,12.0,0.0,0.0,77.0,0.0,9705.193988999998,6.848611444029722
235.0,80.84398899999789,54.0,38.0,0.0,90.0,13.0,0.0,0.0,79.0,0.0,9603.153989,6.848611444029722
236.0,75.42298899999761,26.0,50.0,0.0,63.0,3.0,0.0,0.0,138.0,0.0,9749.397488999995,6.848611444029722
237.0,83.94798899999725,69.0,53.0,0.0,83.0,2.0,0.0,0.0,72.0,0.0,9997.537988999997,6.848611444029722
238.0,70.49798899999726,95.0,46.0,0.0,101.0,0.0,0.0,0.0,35.0,0.0,9982.897989,6.848611444029722
239.0,60.35798899999728,119.0,23.0,0.0,104.0,0.0,0.0,0.0,27.0,0.0,10027.267988999996,6.848611444029722
240.0,73.77878899999737,85.0,14.0,0.0,103.0,0.0,0.0,0.0,69.0,0.0,9960.565588999998,6.848611444029722
241.0,96.3687889999974,96.0,3.0,0.0,120.0,0.0,0.0,0.0,48.0,0.0,9911.858788999998,6.848611444029722
242.0,96.15878899999728,100.0,22.0,0.0,103.0,0.0,0.0,0.0,47.0,0.0,9955.928788999998,6.848611444029722
243.0,66.90878899999728,76.0,27.0,0.0,97.0,0.0,0.0,0.0,74.0,0.0,10003.668788999998,6.848611444029722
244.0,88.05878899999726,94.0,7.0,0.0,110.0,0.0,0.0,0.0,58.0,0.0,10006.048788999997,6.848611444029722
245.0,78.73878899999738,98.0,31.0,0.0,96.0,0.0,0.0,0.0,50.0,0.0,10021.018788999996,6.848611444029722
246.0,108.89878899999746,66.0,10.0,0.0,113.0,0.0,0.0,0.0,79.0,0.0,10040.988788999995,6.848611444029722
247.0,77.32878899999764,83.0,32.0,0.0,106.0,0.0,0.0,0.0,53.0,0.0,10008.738788999995,6.848611444029722
248.0,121.89878899999758,105.0,25.0,0.0,95.0,0.0,0.0,0.0,48.0,0.0,10081.438788999998,6.848611444029722
249.0,78.45878899999757,109.0,26.0,0.0,100.0,0.0,0.0,0.0,39.0,0.0,10147.438788999998,6.848611444029722
250.0,106.73878899999754,104.0,32.0,0.0,93.0,0.0,0.0,0.0,46.0,0.0,10198.608788999998,6.848611444029722
251.0,49.70878899999745,123.0,31.0,0.0,110.0,0.0,0.0,0.0,11.0,0.0,10199.638788999997,6.848611444029722
252.0,92.98878899999752,126.0,44.0,0.0,95.0,0.0,0.0,0.0,13.0,0.0,10231.008788999998,6.848611444029722
253.0,121.31878899999768,131.0,12.0,0.0,103.0,0.0,0.0,0.0,24.0,0.0,10269.698788999996,6.848611444029722
254.0,42.448788999997845,120.0,48.0,0.0,105.0,0.0,0.0,0.0,6.0,0.0,10272.088788999998,6.848611444029722
255.0,84.65878899999777,140.0,10.0,0.0,109.0,0.0,0.0,0.0,11.0,0.0,10314.658788999996,6.848611444029722
256.0,111.8587889999977,126.0,50.0,0.0,90.0,0.0,0.0,0.0,13.0,0.0,10276.858788999998,6.848611444029722
257.0,139.21878899999777,138.0,13.0,0.0,88.0,0.0,0.0,0.0,32.0,0.0,10280.988789,6.848611444029722
258.0,91.58878899999766,115.0,9.0,0.0,90.0,0.0,0.0,0.0,57.0,0.0,10338.348788999996,6.848611444029722
259.0,84.76878899999772,153.0,23.0,0.0,95.0,0.0,0.0,0.0,3.0,0.0,10258.853788999995,6.848611444029722
260.0,60.688788999998025,123.0,33.0,0.0,73.0,0.0,0.0,0.0,49.0,0.0,10314.828788999996,6.848611444029722
261.0,115.12878899999808,77.0,126.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,10331.208788999998,6.848611444029722
262.0,68.5487889999981,83.0,129.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,10354.658789,6.848611444029722
263.0,66.77878899999811,91.0,118.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,10385.468788999997,6.848611444029722
264.0,85.01878899999812,85.0,126.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,10400.738789,6.848611444029722
265.0,56.19878899999807,101.0,136.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,10398.098788999998,6.848611444029722
266.0,24.17878899999809,82.0,143.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,10399.458788999997,6.848611444029722
267.0,63.66678899999815,101.0,141.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,10370.100788999998,6.848611444029722
268.0,82.82678899999812,82.0,136.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,10378.406789,6.848611444029722
269.0,151.14178899999817,99.0,137.0,0.0,0.0,5.0,0.0,1.0,59.0,0.0,10463.846789,6.848611444029722
270.0,137.59578899999863,92.0,45.0,0.0,0.0,15.0,300.0,1.0,13.0,0.0,10393.541789,6.848611444029722
271.0,43.18846699999867,99.0,61.0,0.0,0.0,0.0,269.0,1.0,25.0,0.0,10331.607188999998,6.848611444029722
272.0,166.76009499999873,94.0,33.0,0.0,0.0,0.0,315.0,2.0,29.0,0.0,10444.562425,6.848611444029722
273.0,101.626794999999,70.0,76.0,0.0,0.0,4.0,340.0,0.0,11.0,0.0,10257.639675,6.848611444029722
274.0,134.73954999999904,78.0,38.0,0.0,0.0,3.0,391.0,1.0,12.0,0.0,10304.717095,6.848611444029722
275.0,144.1958099999992,119.0,42.0,0.0,0.0,1.0,292.0,0.0,10.0,0.0,10432.325889999998,6.848611444029722
276.0,136.98877799999917,152.0,4.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,10437.922478,6.848611444029722
277.0,102.5098779999991,115.0,2.0,0.0,0.0,4.0,355.0,1.0,17.0,0.0,10462.032778,6.848611444029722
